"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.256,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.12,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.149,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.137,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.138,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.16,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.148,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.149,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.13,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.119,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.107,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.101,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.102,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.106,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.1,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.094,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.087,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.09,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.081,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.076,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.072,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2017",0.071,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2018",0.065,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2019",0.057,
"USA","FAMPUBEXP","INCASH","PC_GDP","A","2020",0.063,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.272,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.309,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.329,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.353,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.366,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.347,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.328,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.321,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.316,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.337,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1990",1.015,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1991",1.018,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1992",1.018,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1993",1.159,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1994",1.159,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1995",1.161,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1996",1.123,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1997",1.14,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1998",1.795,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","1999",1.776,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2000",1.57,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2001",1.512,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2002",1.49,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2003",1.558,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2004",1.635,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2005",1.581,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.157,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.189,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.207,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.303,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.312,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.307,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.335,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.4,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.416,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.428,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.43,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.436,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.401,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2019",1.377,
"FRA","FAMPUBEXP","INKIND","PC_GDP","A","2020",1.414,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1980",0.638,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1981",0.726,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1982",0.699,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1983",0.7,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1984",0.662,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1985",0.6,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1986",0.66,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1987",0.654,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1988",0.615,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1989",0.579,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1990",0.687,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1991",0.741,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1992",0.732,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1993",0.747,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1994",0.705,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1995",0.703,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1996",0.692,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1997",0.69,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1998",0.886,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","1999",0.921,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2000",0.974,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2001",1.009,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2002",1.307,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2003",1.41,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2004",1.164,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2005",1.182,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2006",1.163,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2007",1.153,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2008",1.234,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2009",1.446,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2010",1.388,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2011",1.208,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2012",1.237,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2013",1.238,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2014",1.229,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2015",1.196,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2016",1.209,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2017",1.201,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2018",1.186,
"PRT","FAMPUBEXP","TOT","PC_GDP","A","2019",1.209,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1995",2.438,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1996",2.507,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1997",2.45,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1998",2.413,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","1999",2.453,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2000",2.339,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2001",2.496,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2002",2.345,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2003",2.145,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2004",1.888,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2005",1.756,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2006",1.797,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2007",1.734,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2008",1.797,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2009",1.884,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2010",1.971,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2011",1.899,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2012",1.94,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2013",1.938,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2014",1.791,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2015",1.824,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2016",1.873,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2017",2.203,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2018",2.085,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2019",2.065,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2020",2.041,
"ISR","FAMPUBEXP","TOT","PC_GDP","A","2021",1.888,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.104,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.135,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.133,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.126,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.108,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.099,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.059,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.08,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.084,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.076,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.076,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.099,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.105,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.11,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.114,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.119,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.116,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.113,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.11,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.141,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.143,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.175,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.181,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.187,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.191,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.198,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.208,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.202,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.202,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.22,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.22,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.221,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.23,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.223,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.223,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.233,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.232,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.227,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.269,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.284,
"CAN","FAMPUBEXP","INKIND","PC_GDP","A","2020",0.257,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.291,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.408,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.353,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.308,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.253,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.296,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.276,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.234,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.19,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.159,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.366,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.496,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.468,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.512,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.729,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.732,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.67,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.64,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.664,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.594,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.785,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.736,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.707,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.739,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.755,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.755,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.722,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.815,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.811,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.906,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.913,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.945,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.847,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.976,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.01,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.927,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.924,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.324,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.533,
"GRC","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.398,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1980",0.443,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1981",0.448,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1982",0.449,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1983",0.43,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1984",0.408,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1985",0.408,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1986",0.391,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1987",0.382,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1988",0.358,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1989",0.342,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1990",0.336,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1991",0.336,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1992",0.431,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1993",0.443,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1994",0.435,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1995",0.415,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1996",0.455,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1997",0.451,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1998",0.466,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","1999",0.528,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2000",0.539,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2001",0.594,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2002",0.627,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2003",0.63,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2004",0.673,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2005",0.704,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2006",0.686,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2007",0.686,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2008",0.737,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2009",0.803,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2010",1.127,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2011",1.185,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2012",1.134,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2013",1.13,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2014",1.177,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2015",1.409,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2016",1.471,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2017",1.561,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2018",1.626,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2019",1.748,
"JPN","FAMPUBEXP","TOT","PC_GDP","A","2020",1.995,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.128,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.154,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.154,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.127,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.088,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.084,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1986",1.076,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1987",1.063,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.061,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.068,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.126,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1991",1.175,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.223,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.257,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.287,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.258,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1996",1.241,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.213,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.188,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.18,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.147,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.137,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.143,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.175,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.157,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.132,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.122,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.124,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.22,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.348,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.297,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.212,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.178,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.15,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.122,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.118,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.128,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.119,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.121,
"OECD","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.122,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.492,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.481,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.475,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.467,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.439,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.416,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.41,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.388,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.344,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.351,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.355,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.382,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.397,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.411,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.424,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.412,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.413,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.415,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.949,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.741,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.766,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.832,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.871,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.844,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.925,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.908,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.945,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.083,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.102,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.202,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.374,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.359,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.384,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.276,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.167,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.212,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.114,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.103,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.065,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.968,
"GBR","FAMPUBEXP","INKIND","PC_GDP","A","2020",0.971,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1980",0.731,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1981",0.752,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1982",0.777,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1983",0.747,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1984",0.708,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1985",0.68,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1986",0.62,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1987",0.606,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1988",0.584,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1989",0.564,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1990",0.576,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1991",0.679,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1992",0.59,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1993",0.963,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1994",0.901,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1995",0.884,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1996",0.842,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1997",0.813,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1998",0.826,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","1999",0.84,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2000",0.883,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2001",1.019,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2002",1.05,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2003",1.056,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2004",1.07,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2005",1.062,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2006",1.186,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2007",1.22,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2008",1.218,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2009",1.311,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2010",1.263,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2011",1.224,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2012",1.231,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2013",1.197,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2014",1.171,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2015",1.555,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2016",1.717,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2017",1.659,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2018",1.658,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2019",1.762,
"CAN","FAMPUBEXP","TOT","PC_GDP","A","2020",1.698,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.11,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.119,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.129,
"CHE","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.131,
