,COU,Country,IND,Indicator,SEX,TIME,Time,Value
1925,CHE,Switzerland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,14.0
1926,CHE,Switzerland,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,0.0
1927,TUR,Türkiye,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,16.0
1928,TUR,Türkiye,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,26.0
1929,TUR,Türkiye,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,16.0
1930,TUR,Türkiye,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,1.0
1931,GBR,United Kingdom,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,52.0
1932,GBR,United Kingdom,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,18.0
1933,GBR,United Kingdom,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,39.0
1934,GBR,United Kingdom,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,2.0
1935,USA,United States,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,0.0
1936,USA,United States,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,12.0
1937,USA,United States,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,0.0
1938,USA,United States,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,0.0
1939,CHL,Chile,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,18.0
1940,CHL,Chile,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,12.0
1941,CHL,Chile,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,30.0
1942,CHL,Chile,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,1.0
1943,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,17.3
1944,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,0.0
1945,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,17.3
1946,CRI,Costa Rica,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,0.0
1947,EST,Estonia,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,20.0
1948,EST,Estonia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,146.0
1949,EST,Estonia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,166.0
1950,EST,Estonia,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,2.0
1951,ISR,Israel,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,26.0
1952,ISR,Israel,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,32.0
1953,ISR,Israel,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,14.0
1954,ISR,Israel,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,0.0
1955,LVA,Latvia,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,16.0
1956,LVA,Latvia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,78.0
1957,LVA,Latvia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,94.0
1958,LVA,Latvia,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,1.4
1959,LTU,Lithuania,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,18.0
1960,LTU,Lithuania,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,148.0
1961,LTU,Lithuania,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,62.0
1962,LTU,Lithuania,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,4.0
1963,SVN,Slovenia,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,15.0
1964,SVN,Slovenia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,37.1
1965,SVN,Slovenia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,52.1
1966,SVN,Slovenia,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,2.9
1967,OAVG,OECD - Average,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,19.3
1968,OAVG,OECD - Average,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,64.9
1969,OAVG,OECD - Average,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,54.0
1970,OAVG,OECD - Average,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,8.4
1971,AUS,Australia,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,18.0
1972,AUS,Australia,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,18.0
1973,AUS,Australia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,34.0
1974,AUS,Australia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,34.0
1975,AUS,Australia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,18.0
1976,AUS,Australia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,18.0
1977,AUS,Australia,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,2.0
1978,AUS,Australia,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,2.0
1979,AUT,Austria,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,16.0
1980,AUT,Austria,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,16.0
1981,AUT,Austria,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,87.3
1982,AUT,Austria,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,87.3
1983,AUT,Austria,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,60.0
1984,AUT,Austria,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,60.0
1985,AUT,Austria,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,8.7
1986,AUT,Austria,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,8.7
1987,BEL,Belgium,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,15.0
1988,BEL,Belgium,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,15.0
1989,BEL,Belgium,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,17.3
1990,BEL,Belgium,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,17.3
1991,BEL,Belgium,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,32.3
1992,BEL,Belgium,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,32.3
1993,BEL,Belgium,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,19.3
1994,BEL,Belgium,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,19.3
1995,CAN,Canada,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,16.0
1996,CAN,Canada,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,16.0
1997,CAN,Canada,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,35.0
1998,CAN,Canada,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,61.0
1999,CAN,Canada,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,51.0
2000,CAN,Canada,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,51.0
2001,CAN,Canada,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,0.0
2002,CAN,Canada,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,0.0
2003,CZE,Czech Republic,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,28.0
2004,CZE,Czech Republic,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,28.0
2005,CZE,Czech Republic,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,136.0
2006,CZE,Czech Republic,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,136.0
2007,CZE,Czech Republic,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,110.0
2008,CZE,Czech Republic,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,63.4
2009,CZE,Czech Republic,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,0.0
2010,CZE,Czech Republic,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,1.0
2011,DNK,Denmark,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,18.0
2012,DNK,Denmark,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,18.0
2013,DNK,Denmark,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,32.0
2014,DNK,Denmark,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,32.0
2015,DNK,Denmark,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,50.0
2016,DNK,Denmark,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,50.0
2017,DNK,Denmark,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,2.0
2018,DNK,Denmark,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,2.0
2019,FIN,Finland,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,17.5
2020,FIN,Finland,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,17.5
2021,FIN,Finland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,143.5
2022,FIN,Finland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,143.5
2023,FIN,Finland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,161.0
2024,FIN,Finland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,161.0
2025,FIN,Finland,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,9.0
2026,FIN,Finland,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,9.0
2027,FRA,France,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,16.0
2028,FRA,France,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,16.0
2029,FRA,France,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,146.0
2030,FRA,France,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,146.0
2031,FRA,France,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,42.0
2032,FRA,France,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,42.0
2033,FRA,France,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,28.0
2034,FRA,France,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,28.0
2035,DEU,Germany,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,14.0
2036,DEU,Germany,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,14.0
2037,DEU,Germany,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,148.0
2038,DEU,Germany,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,148.0
2039,DEU,Germany,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,58.0
2040,DEU,Germany,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,58.0
2041,DEU,Germany,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,8.7
2042,DEU,Germany,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,8.7
2043,GRC,Greece,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,43.0
2044,GRC,Greece,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,43.0
2045,GRC,Greece,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,17.3
2046,GRC,Greece,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,17.3
2047,GRC,Greece,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,43.0
2048,GRC,Greece,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,43.0
2049,GRC,Greece,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,0.4
2050,GRC,Greece,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,0.4
2051,HUN,Hungary,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,24.0
2052,HUN,Hungary,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,24.0
2053,HUN,Hungary,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,136.0
2054,HUN,Hungary,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,136.0
2055,HUN,Hungary,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,160.0
2056,HUN,Hungary,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,160.0
2057,HUN,Hungary,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,1.0
2058,HUN,Hungary,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,1.0
2059,ISL,Iceland,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,13.0
2060,ISL,Iceland,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,13.0
2061,ISL,Iceland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,30.3
2062,ISL,Iceland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,30.3
2063,ISL,Iceland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,26.0
2064,ISL,Iceland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,26.0
2065,ISL,Iceland,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,13.0
2066,ISL,Iceland,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,13.0
2067,IRL,Ireland,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,42.0
2068,IRL,Ireland,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,42.0
2069,IRL,Ireland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,18.0
2070,IRL,Ireland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,18.0
2071,IRL,Ireland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,26.0
2072,IRL,Ireland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,26.0
2073,IRL,Ireland,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,2.0
2074,IRL,Ireland,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,2.0
2075,ITA,Italy,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,21.7
2076,ITA,Italy,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,21.7
2077,ITA,Italy,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,26.0
2078,ITA,Italy,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,26.0
2079,ITA,Italy,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,47.7
2080,ITA,Italy,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,47.7
2081,ITA,Italy,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,0.4
2082,ITA,Italy,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,0.8
2083,JPN,Japan,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,14.0
2084,JPN,Japan,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,14.0
2085,JPN,Japan,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,44.0
2086,JPN,Japan,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,44.0
2087,JPN,Japan,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,58.0
2088,JPN,Japan,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,58.0
2089,JPN,Japan,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,52.0
2090,JPN,Japan,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,52.0
2091,KOR,Korea,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,12.9
2092,KOR,Korea,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,12.9
2093,KOR,Korea,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,52.0
2094,KOR,Korea,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,52.0
2095,KOR,Korea,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,64.9
2096,KOR,Korea,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,64.9
2097,KOR,Korea,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,52.6
2098,KOR,Korea,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,52.6
2099,LUX,Luxembourg,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,16.0
2100,LUX,Luxembourg,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,20.0
2101,LUX,Luxembourg,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,26.0
2102,LUX,Luxembourg,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,26.0
2103,LUX,Luxembourg,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,42.0
2104,LUX,Luxembourg,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,46.0
2105,LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,26.4
2106,LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,28.0
2107,MEX,Mexico,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,12.0
2108,MEX,Mexico,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,12.0
2109,MEX,Mexico,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,0.0
2110,MEX,Mexico,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,0.0
2111,MEX,Mexico,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,12.0
2112,MEX,Mexico,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,12.0
2113,MEX,Mexico,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,1.0
2114,MEX,Mexico,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,1.0
2115,NLD,Netherlands,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,16.0
2116,NLD,Netherlands,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,16.0
2117,NLD,Netherlands,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,26.0
2118,NLD,Netherlands,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,26.0
